DATETIME,TEMP,RELH,WIND,GUST,DIR,QFLG ,SOLAR,TLKE ° C,PRECIPcum,PRECIP,FT ° C,FM gm,PEAK,PDIR,VOLT volt,DWP
1-10-2011 6:00,-14.4,88,0.9,1.8,351,OK,0,-17.8,1.7,0,-15,16,2,7,13.1,-16
1-10-2011 7:00,-14.4,88,0.4,1.3,18,OK,0,-17.8,1.7,0,-15,16,1,348,13.1,-16
1-10-2011 8:00,-14.4,88,0.4,1.3,11,OK,1,-17.8,1.7,0,-14.4,17,1,330,13.1,-16
1-10-2011 9:00,-12.8,88,0.9,1.8,25,OK,25,-17.8,1.7,0,-12.2,17,2,8,13.1,-14.33
1-10-2011 10:00,-11.1,88,0.9,1.8,48,OK,49,-17.8,1.7,0,-10,18,2,14,13.1,-12.72
1-10-2011 11:00,-10,89,0.4,1.8,16,OK,78,-17.8,1.7,0,-8.9,17,2,253,13.1,-11.44
1-10-2011 12:00,-8.9,89,0.9,1.8,37,OK,82,-17.8,1.7,0,-6.7,18,2,47,13.2,-10.39
1-10-2011 13:00,-8.3,89,0.9,1.8,60,OK,84,-17.8,1.7,0,-6.1,17,2,3,13.2,-9.83
1-10-2011 14:00,-6.7,88,0.4,1.3,47,OK,98,-17.8,1.7,0,-4.4,17,1,33,13.2,-8.33
1-10-2011 15:00,-6.7,91,0.4,0.9,344,OK,92,-17.8,1.7,0,-5,16,1,316,13.3,-7.89
1-10-2011 16:00,-7.2,91,0.9,1.3,338,OK,75,-17.8,1.7,0,-5,16,1,289,13.3,-8.44
1-10-2011 17:00,-8.9,93,0.4,1.3,17,OK,25,-17.8,1.7,0,-10,14,1,50,13.2,-9.83
1-10-2011 18:00,-11.1,93,0.4,1.8,99,OK,1,-17.8,1.7,0,-13.9,14,2,67,13.2,-12
1-10-2011 19:00,-11.1,93,1.3,1.8,99,OK,0,-17.8,1.7,0,-14.4,15,2,104,13.1,-12
1-10-2011 20:00,-10.6,89,1.8,2.2,128,OK,0,-17.8,1.7,0,-12.2,16,2,156,13.1,-12
1-10-2011 21:00,-10,88,1.8,2.7,127,OK,0,-17.8,1.7,0,-10,17,3,123,13.1,-11.61
1-10-2011 22:00,-8.9,83,2.2,3.1,144,OK,0,-17.8,1.7,0,-7.8,16,3,134,13.1,-11.22
1-10-2011 23:00,-8.3,77,3.1,4.5,169,OK,0,-17.8,1.7,0,-7.8,15,4,156,13.1,-11.61
1-11-2011 0:00,-7.8,78,3.1,4,165,OK,0,-17.8,1.7,0,-7.2,14,4,167,13.1,-10.94
1-11-2011 1:00,-6.7,72,3.6,5.4,167,OK,0,-17.8,1.7,0,-6.1,14,5,154,13.1,-10.83
1-11-2011 2:00,-6.7,59,3.6,4.9,179,OK,0,-17.8,1.7,0,-6.1,13,5,187,13.1,-13.33
1-11-2011 3:00,-6.7,56,3.1,5.4,174,OK,0,-17.8,1.7,0,-6.1,13,5,174,13.1,-13.94
1-11-2011 4:00,-6.7,74,2.7,7.2,175,OK,0,-17.8,1.7,0,-6.1,12,7,193,13.1,-10.5
1-11-2011 5:00,-6.7,83,2.2,3.6,170,OK,0,-17.8,1.7,0,-6.7,12,4,173,13.1,-9.06
1-11-2011 6:00,-6.1,87,2.7,3.1,172,OK,0,-17.8,1.7,0,-6.1,13,3,170,13.1,-7.89
1-11-2011 7:00,-5,96,3.1,4.9,194,OK,0,-17.8,1.7,0,-5,13,5,190,13.1,-5.56
1-11-2011 8:00,-3.3,99,3.1,5.4,194,OK,1,-17.8,1.7,0,-3.3,14,5,203,13.1,-3.44
1-11-2011 9:00,-2.8,98,2.7,4.9,206,OK,8,-17.8,1.7,0,-2.8,15,5,179,13.1,-3.06
1-11-2011 10:00,-2.2,97,2.7,4.9,199,OK,30,-17.8,1.7,0,-1.7,16,5,196,13.1,-2.61
1-11-2011 11:00,-1.7,91,2.7,4.9,196,OK,53,-17.8,1.7,0,-0.6,16,5,198,13.2,-2.94
1-11-2011 12:00,0,86,3.1,5.4,190,OK,90,-17.8,1.7,0,1.7,17,5,198,13.4,-2.06
1-11-2011 13:00,2.2,77,4,6.3,187,OK,191,-17.8,1.7,0,5,15,6,162,14,-1.39
1-11-2011 14:00,1.1,84,1.8,8.5,227,OK,168,-17.8,2.01,0.31,2.2,14,8,219,13.6,-1.28
1-11-2011 15:00,-1.1,96,2.2,6.3,221,OK,39,-17.8,2.03,0.02,-0.6,14,6,205,13.4,-1.67
1-11-2011 16:00,-2.2,97,3.1,5.4,307,OK,20,-17.8,2.03,0,-2.2,15,5,280,13.3,-2.61
1-11-2011 17:00,-3.3,98,1.8,5.8,241,OK,14,-17.8,2.03,0,-3.3,16,6,279,13.3,-3.61
1-11-2011 18:00,-3.9,99,2.7,5.4,305,OK,1,-17.8,2.03,0,-3.9,17,5,336,13.2,-4
1-11-2011 19:00,-5.6,97,4.5,8.9,296,OK,0,-17.8,2.03,0,-5.6,17,9,312,13.2,-5.94
1-11-2011 20:00,-6.1,97,4,8.9,301,OK,0,-17.8,2.03,0,-6.1,17,9,302,13.2,-6.5
1-11-2011 21:00,-6.1,97,2.7,6.3,311,OK,0,-17.8,2.03,0,-6.1,18,6,303,13.2,-6.5
1-11-2011 22:00,-7.2,95,3.6,7.6,313,OK,0,-17.8,2.03,0,-7.2,18,8,333,13.2,-7.89
1-11-2011 23:00,-8.3,95,3.6,8.5,315,OK,0,-17.8,2.03,0,-8.3,18,8,288,13.2,-9
1-12-2011 0:00,-8.9,94,4.5,8,308,OK,0,-17.8,2.03,0,-8.9,18,8,277,13.2,-9.67
1-12-2011 1:00,-10,92,5.4,10.7,301,OK,0,-17.8,2.03,0,-10,18,11,292,13.1,-11.06
1-12-2011 2:00,-10.6,92,5.4,10.7,300,OK,0,-17.8,2.03,0,-10.6,18,11,305,13.1,-11.61
1-12-2011 3:00,-11.1,92,5.4,12.5,314,OK,0,-17.8,2.03,0,-11.1,18,13,291,13.1,-12.17
1-12-2011 4:00,-11.7,91,5.4,11.2,304,OK,0,-17.8,2.03,0,-11.7,18,11,321,13.1,-12.83
1-12-2011 5:00,-12.2,91,4.9,11.6,301,OK,0,-17.8,2.03,0,-12.2,18,12,294,13.1,-13.39
1-12-2011 6:00,-12.2,91,4.5,9.4,308,OK,0,-17.8,2.03,0,-12.2,18,9,276,13.1,-13.39
1-12-2011 7:00,-12.2,91,4,8.5,312,OK,0,-17.8,2.03,0,-12.2,18,8,298,13.1,-13.39
1-12-2011 8:00,-12.2,91,4.5,9.8,313,OK,2,-17.8,2.03,0,-12.2,18,10,309,13.1,-13.39
1-12-2011 9:00,-11.7,90,4,9.4,320,OK,25,-17.8,2.03,0,-11.1,19,9,290,13.1,-12.94
1-12-2011 10:00,-11.1,90,4.5,8.9,317,OK,52,-17.8,2.03,0,-10.6,18,9,318,13.1,-12.44
1-12-2011 11:00,-11.1,91,4,8,321,OK,42,-17.8,2.03,0,-10.6,18,8,299,13.1,-12.28
1-12-2011 12:00,-10,90,3.1,8,320,OK,75,-17.8,2.03,0,-8.9,18,8,306,13.1,-11.33
1-12-2011 13:00,-10,90,4,8.9,321,OK,83,-17.8,2.03,0,-8.9,17,9,330,13.1,-11.33
1-12-2011 14:00,-9.4,90,3.6,8,317,OK,94,-17.8,2.03,0,-8.3,17,8,304,13.2,-10.78
1-12-2011 15:00,-9.4,91,4,9.8,319,OK,78,-17.8,2.03,0,-8.9,16,10,303,13.1,-10.61
1-12-2011 16:00,-10.6,91,4.5,10.3,322,OK,41,-17.8,2.03,0,-10,17,10,317,13.1,-11.72
1-12-2011 17:00,-11.1,91,3.1,8.9,333,OK,16,-17.8,2.03,0,-11.1,17,9,342,13.1,-12.28
1-12-2011 18:00,-11.7,91,4,7.6,329,OK,2,-17.8,2.03,0,-11.7,17,8,311,13.1,-12.83
1-12-2011 19:00,-11.7,91,4,7.6,330,OK,0,-17.8,2.03,0,-11.7,17,8,338,13.1,-12.83
1-12-2011 20:00,-12.2,90,3.1,7.6,321,OK,0,-17.8,2.03,0,-12.2,17,8,291,13,-13.5
1-12-2011 21:00,-12.2,90,4,7.6,323,OK,0,-17.8,2.03,0,-12.8,17,8,307,13.1,-13.5
1-12-2011 22:00,-12.8,90,3.6,7.2,323,OK,0,-17.8,2.03,0,-13.3,17,7,313,13.1,-14.06
1-12-2011 23:00,-12.8,90,4.5,7.6,322,OK,0,-17.8,2.03,0,-12.8,17,8,312,13.1,-14.06
1-13-2011 0:00,-13.3,90,3.1,7.6,329,OK,0,-17.8,2.03,0,-13.3,17,8,341,13.1,-14.61
1-13-2011 1:00,-13.3,89,2.7,6.7,321,OK,0,-17.8,2.03,0,-13.9,17,7,298,13.1,-14.78
1-13-2011 2:00,-13.9,89,3.1,6.3,322,OK,0,-17.8,2.03,0,-14.4,17,6,313,13,-15.28
1-13-2011 3:00,-13.9,89,2.7,5.4,320,OK,0,-17.8,2.03,0,-13.9,17,5,309,13,-15.28
1-13-2011 4:00,-13.9,89,2.7,5.4,321,OK,0,-17.8,2.03,0,-13.9,17,5,278,13,-15.28
1-13-2011 5:00,-13.9,89,2.7,5.8,320,OK,0,-17.8,2.03,0,-13.9,17,6,307,13,-15.28
1-13-2011 6:00,-13.9,88,2.7,6.7,322,OK,0,-17.8,2.03,0,-14.4,17,7,327,13,-15.44
1-13-2011 7:00,-13.9,89,3.1,6.7,321,OK,0,-17.8,2.03,0,-14.4,18,7,323,13,-15.28
1-13-2011 8:00,-13.9,89,2.7,6.7,318,OK,1,-17.8,2.03,0,-14.4,17,7,318,13,-15.28
1-13-2011 9:00,-13.3,88,2.7,5.4,319,OK,19,-17.8,2.03,0,-12.8,18,5,302,13.1,-14.89
1-13-2011 10:00,-11.7,87,3.1,5.4,319,OK,102,-17.8,2.03,0,-8.9,18,5,337,13.2,-13.39
1-13-2011 11:00,-11.1,87,2.7,6.3,325,OK,130,-17.8,2.03,0,-8.3,18,6,312,13.2,-12.83
1-13-2011 12:00,-11.1,87,2.7,6.7,319,OK,108,-17.8,2.03,0,-9.4,18,7,281,13.2,-12.83
1-13-2011 13:00,-10,86,2.2,5.4,311,OK,196,-17.8,2.03,0,-6.7,16,5,275,13.3,-11.89
1-13-2011 14:00,-10,85,3.1,5.8,312,OK,188,-17.8,2.03,0,-6.7,15,6,313,13.4,-12.06
1-13-2011 15:00,-11.1,87,3.1,5.8,314,OK,144,-17.8,2.03,0,-9.4,14,6,320,13.3,-12.83
1-13-2011 16:00,-11.7,89,3.1,6.3,311,OK,42,-17.8,2.03,0,-11.1,14,6,295,13.2,-13.11
1-13-2011 17:00,-12.2,90,2.2,5.4,305,OK,14,-17.8,2.03,0,-12.2,14,5,303,13.2,-13.5
1-13-2011 18:00,-12.8,90,2.7,6.3,314,OK,1,-17.8,2.03,0,-12.8,14,6,48,13.1,-14.06
1-13-2011 19:00,-12.8,90,2.2,6.3,320,OK,0,-17.8,2.03,0,-13.3,15,6,301,13.1,-14.06
1-13-2011 20:00,-13.3,90,2.7,4.5,318,OK,0,-17.8,2.03,0,-13.9,15,4,333,13.1,-14.61
1-13-2011 21:00,-13.3,90,2.7,5.4,315,OK,0,-17.8,2.03,0,-13.9,15,5,300,13.1,-14.61
1-13-2011 22:00,-12.8,90,2.2,5.4,323,OK,0,-17.8,2.03,0,-13.3,16,5,315,13.1,-14.06
1-13-2011 23:00,-12.8,90,2.2,4.5,317,OK,0,-17.8,2.03,0,-12.8,16,4,307,13,-14.06
1-14-2011 0:00,-12.2,90,2.2,5.4,307,OK,0,-17.8,2.03,0,-12.2,17,5,284,13,-13.5
1-14-2011 1:00,-12.2,91,1.8,4,301,OK,0,-17.8,2.03,0,-12.2,17,4,294,13,-13.39
1-14-2011 2:00,-11.7,91,1.3,3.1,318,OK,0,-17.8,2.03,0,-12.2,17,3,300,13,-12.83
1-14-2011 3:00,-12.2,91,1.8,3.6,324,OK,0,-17.8,2.03,0,-12.2,17,4,269,13,-13.39
1-14-2011 4:00,-11.7,91,1.3,3.1,308,OK,0,-17.8,2.03,0,-11.7,17,3,302,13,-12.83
1-14-2011 5:00,-11.7,91,1.8,3.1,309,OK,0,-17.8,2.03,0,-11.7,18,3,343,13,-12.83
1-14-2011 6:00,-11.7,91,1.8,4,313,OK,0,-17.8,2.03,0,-12.2,18,4,293,13,-12.83
1-14-2011 7:00,-12.2,91,1.8,4,306,OK,0,-17.8,2.03,0,-12.2,18,4,291,13,-13.39
1-14-2011 8:00,-12.2,91,1.8,4,309,OK,0,-17.8,2.03,0,-12.2,18,4,287,13,-13.39
1-14-2011 9:00,-11.7,90,1.3,5.4,307,OK,9,-17.8,2.03,0,-11.7,18,5,285,13,-12.94
1-14-2011 10:00,-9.4,90,1.3,4.5,304,OK,61,-17.8,2.03,0,-6.1,18,4,260,13.1,-10.78
1-14-2011 11:00,-9.4,90,1.8,3.6,296,OK,71,-17.8,2.03,0,-7.2,18,4,273,13.1,-10.78
1-14-2011 12:00,-7.2,86,1.8,4,279,OK,118,-17.8,2.03,0,-2.8,18,4,256,13.3,-9.17
1-14-2011 13:00,-6.1,88,1.8,4.9,306,OK,141,-17.8,2.03,0,-0.6,16,5,258,13.4,-7.78
1-14-2011 14:00,-6.7,89,1.8,4,297,OK,214,-17.8,2.08,0.05,-3.3,14,4,261,13.9,-8.17
1-14-2011 15:00,-8.3,88,2.2,4.5,269,OK,85,-17.8,2.11,0.03,-5.6,14,4,275,13.6,-9.94
1-14-2011 16:00,-8.3,89,1.8,4,249,OK,54,-17.8,2.11,0,-6.7,14,4,268,13.5,-9.83
1-14-2011 17:00,-8.9,91,1.3,3.1,244,OK,26,-17.8,2.11,0,-8.3,13,3,256,13.3,-10.11
1-14-2011 18:00,-8.9,90,1.3,3.1,242,OK,1,-17.8,2.11,0,-8.9,14,3,259,13.3,-10.22
1-14-2011 19:00,-8.9,90,1.3,3.6,231,OK,0,-17.8,2.11,0,-8.9,14,4,237,13.2,-10.22
1-14-2011 20:00,-8.9,88,2.7,4.9,256,OK,0,-17.8,2.11,0,-8.9,14,5,264,13.2,-10.5
1-14-2011 21:00,-8.9,89,2.2,4.9,255,OK,0,-17.8,2.11,0,-8.9,14,5,246,13.2,-10.39
1-14-2011 22:00,-8.9,88,2.2,4.5,255,OK,0,-17.8,2.11,0,-8.9,14,4,259,13.2,-10.5
1-14-2011 23:00,-8.9,88,2.2,4.9,274,OK,0,-17.8,2.11,0,-8.9,14,5,269,13.1,-10.5
1-15-2011 0:00,-8.9,88,2.2,4.9,271,OK,0,-17.8,2.11,0,-8.9,14,5,270,13.1,-10.5
1-15-2011 1:00,-8.9,88,2.7,4.9,268,OK,0,-17.8,2.11,0,-8.9,14,5,252,13.1,-10.5
1-15-2011 2:00,-8.9,89,2.7,4.9,280,OK,0,-17.8,2.11,0,-8.3,14,5,259,13.1,-10.39
1-15-2011 3:00,-8.9,88,2.2,5.4,279,OK,0,-17.8,2.11,0,-8.9,14,5,280,13.1,-10.5
1-15-2011 4:00,-8.9,88,2.7,5.4,270,OK,0,-17.8,2.11,0,-8.9,14,5,261,13.1,-10.5
1-15-2011 6:00,-9.4,87,3.1,6.3,259,OK,0,-17.8,2.11,0,-11.1,14,6,260,13.1,-11.22
1-15-2011 7:00,-9.4,86,4.5,7.2,262,OK,0,-17.8,2.11,0,-10.6,15,7,264,13.1,-11.33
1-15-2011 8:00,-8.3,87,3.6,8,256,OK,3,-17.8,2.11,0,-10,15,8,245,13.1,-10.11
1-15-2011 9:00,-7.8,86,2.7,6.7,252,OK,28,-17.8,2.11,0,-8.3,16,7,267,13.2,-9.72
1-15-2011 10:00,-5,78,4,8.5,267,OK,128,-17.8,2.11,0,-1.1,16,8,268,14.1,-8.22
1-15-2011 11:00,-3.3,74,4.5,9.8,256,OK,213,-17.8,2.13,0.02,0.6,16,10,250,15.1,-7.28
1-15-2011 12:00,-2.8,73,4.9,9.8,263,OK,224,-17.8,2.18,0.05,0.6,14,10,261,14.9,-6.94
1-15-2011 13:00,-0.6,67,4.5,11.6,257,OK,197,-17.8,2.21,0.03,3.9,14,12,270,14.8,-5.94
1-15-2011 14:00,-0.6,72,3.6,9.4,293,OK,190,-17.8,2.26,0.05,2.8,12,9,278,14.2,-4.94
1-15-2011 15:00,-1.7,74,4.5,9.4,290,OK,129,-17.8,2.29,0.03,0,12,9,286,13.7,-5.67
1-15-2011 16:00,-3.3,88,4.9,10.3,290,OK,45,-17.8,2.29,0,-2.2,12,10,247,13.5,-5.06
1-15-2011 17:00,-3.3,97,4,10.3,289,OK,14,-17.8,2.29,0,-3.3,12,10,255,13.4,-3.72
1-15-2011 18:00,-3.9,98,4.5,9.8,292,OK,0,-17.8,2.29,0,-3.9,13,10,275,13.3,-4.17
1-15-2011 19:00,-4.4,99,4.9,11.6,300,OK,0,-17.8,2.29,0,-4.4,14,12,304,13.3,-4.56
1-15-2011 20:00,-4.4,99,4,10.3,300,OK,0,-17.8,2.29,0,-4.4,15,10,266,13.3,-4.56
1-15-2011 21:00,-5,98,4,7.6,304,OK,0,-17.8,2.29,0,-5,16,8,241,13.3,-5.28
1-15-2011 22:00,-5,94,4.5,9.8,314,OK,0,-17.8,2.29,0,-5,16,10,304,13.3,-5.83
1-15-2011 23:00,-5,98,3.6,8.5,311,OK,0,-17.8,2.29,0,-5,17,8,318,13.3,-5.28
1-16-2011 0:00,-5,99,3.6,10.3,312,OK,0,-17.8,2.29,0,-5,17,10,294,13.2,-5.11
1-16-2011 1:00,-5,99,3.1,8.5,306,OK,0,-17.8,2.29,0,-5,18,8,274,13.3,-5.11
1-16-2011 2:00,-5.6,99,2.7,6.7,319,OK,0,-17.8,2.29,0,-5.6,18,7,278,13.2,-5.67
1-16-2011 3:00,-5.6,98,2.2,5.4,321,OK,0,-17.8,2.29,0,-5,18,5,287,13.2,-5.83
1-16-2011 4:00,-6.1,98,2.7,6.3,317,OK,0,-17.8,2.29,0,-6.1,19,6,316,13.2,-6.39
1-16-2011 5:00,-6.7,96,2.7,6.3,327,OK,0,-17.8,2.29,0,-6.1,18,6,335,13.2,-7.22
1-16-2011 6:00,-7.8,96,2.2,5.4,326,OK,0,-17.8,2.29,0,-7.8,19,5,304,13.2,-8.28
1-16-2011 7:00,-8.9,95,1.8,5.4,325,OK,0,-17.8,2.29,0,-8.9,19,5,316,13.2,-9.56
1-16-2011 8:00,-9.4,94,1.8,4.9,313,OK,0,-17.8,2.29,0,-9.4,19,5,322,13.2,-10.22
1-16-2011 9:00,-9.4,92,1.3,5.4,324,OK,16,-17.8,2.29,0,-8.9,19,5,267,13.2,-10.5
1-16-2011 10:00,-8.9,90,1.3,3.1,327,OK,41,-17.8,2.29,0,-8.3,18,3,355,13.3,-10.22
1-16-2011 11:00,-7.2,87,1.3,3.6,310,OK,91,-17.8,2.29,0,-5,18,4,302,13.5,-9
1-16-2011 12:00,-5.6,83,2.2,4.9,285,OK,165,-17.8,2.29,0,-1.7,19,5,265,14.6,-8
1-16-2011 13:00,-6.7,83,2.2,4.9,297,OK,124,-17.8,2.29,0,-3.3,20,5,303,14.2,-9.06
1-16-2011 14:00,-6.7,86,1.8,4.5,282,OK,102,-17.8,2.31,0.02,-4.4,18,4,273,15.4,-8.61
1-16-2011 15:00,-5,80,1.8,4,314,OK,137,-17.8,2.31,0,-1.7,14,4,318,15.1,-7.89
1-16-2011 16:00,-7.2,88,1.8,4,309,OK,73,-17.8,2.31,0,-7.8,16,4,303,13.9,-8.89
1-16-2011 17:00,-8.9,92,0.9,3.6,326,OK,19,-17.8,2.31,0,-11.1,16,4,258,13.5,-9.94
1-16-2011 18:00,-10.6,93,1.3,2.7,293,OK,3,-17.8,2.31,0,-13.3,16,3,248,13.4,-11.44
1-16-2011 19:00,-10.6,93,0.4,1.8,322,OK,0,-17.8,2.31,0,-12.8,17,2,296,13.3,-11.44
1-16-2011 20:00,-10.6,94,0,0.4,316,OK,0,-17.8,2.31,0,-12.8,17,0,323,13.3,-11.33
1-16-2011 21:00,-9.4,94,0.4,0.4,204,OK,0,-17.8,2.31,0,-10,19,0,178,13.3,-10.22
1-16-2011 22:00,-8.3,94,1.3,4,211,OK,0,-17.8,2.31,0,-8.3,18,4,180,13.3,-9.11
1-16-2011 23:00,-7.2,90,1.8,4,200,OK,0,-17.8,2.31,0,-7.8,19,4,222,13.3,-8.56
1-17-2011 0:00,-7.2,88,1.8,3.1,190,OK,0,-17.8,2.31,0,-7.2,19,3,199,13.3,-8.89
1-17-2011 1:00,-6.7,89,1.8,3.1,194,OK,0,-17.8,2.31,0,-6.7,19,3,201,13.3,-8.17
1-17-2011 2:00,-6.1,88,1.8,2.7,194,OK,0,-17.8,2.31,0,-6.7,20,3,208,13.2,-7.78
1-17-2011 3:00,-5.6,93,1.3,2.2,200,OK,0,-17.8,2.31,0,-6.1,20,2,193,13.2,-6.5
1-17-2011 4:00,-5,93,1.8,2.7,196,OK,0,-17.8,2.31,0,-5.6,20,3,192,13.2,-5.94
1-17-2011 5:00,-5,93,1.8,3.6,193,OK,0,-17.8,2.31,0,-5,20,4,209,13.2,-5.94
1-17-2011 6:00,-4.4,94,1.8,3.1,192,OK,0,-17.8,2.31,0,-4.4,20,3,195,13.2,-5.28
1-17-2011 7:00,-6.1,93,2.2,3.1,173,OK,0,-17.8,2.31,0,-6.1,20,3,185,13.2,-7.06
1-17-2011 8:00,-5.6,95,2.2,2.7,177,OK,0,-17.8,2.31,0,-5.6,21,3,172,13.2,-6.22
1-17-2011 9:00,-5,93,2.7,3.1,179,OK,12,-17.8,2.31,0,-5,20,3,181,13.2,-5.94
1-17-2011 10:00,-3.3,87,2.2,2.7,172,OK,44,-17.8,2.31,0,-2.8,21,3,185,13.4,-5.17
1-17-2011 11:00,-1.1,81,2.2,3.1,180,OK,109,-17.8,2.31,0,0,20,3,205,13.7,-3.94
1-17-2011 12:00,-0.6,79,2.2,3.1,171,OK,111,-17.8,2.36,0.05,0.6,20,3,154,13.9,-3.72
1-17-2011 13:00,-1.1,72,2.7,3.6,169,OK,148,-17.8,2.36,0,0.6,19,4,157,14.9,-5.5
1-17-2011 14:00,-1.1,74,2.7,4,170,OK,152,-17.8,2.41,0.05,-0.6,18,4,145,14,-5.17
1-17-2011 15:00,-1.1,75,2.7,4.5,168,OK,84,-17.8,2.44,0.03,-0.6,17,4,154,13.7,-4.94
1-17-2011 16:00,-1.7,79,3.6,4.5,164,OK,52,-17.8,2.44,0,-1.7,17,4,147,13.5,-4.83
1-17-2011 17:00,-2.8,83,4,5.4,173,OK,20,-17.8,2.44,0,-2.8,17,5,184,13.4,-5.28
1-17-2011 18:00,-2.2,88,3.6,5.4,188,N/A,2,,2.44,0,-3.3,17,5,179,13.3,-3.94
1-17-2011 19:00,-1.7,87,2.7,5.8,178,N/A,0,,2.44,0,-1.7,18,6,201,13.3,-3.56
1-17-2011 20:00,-1.7,100,3.6,4.5,182,N/A,0,,2.44,0,-1.7,19,4,203,13.3,-1.67
1-17-2011 21:00,-1.1,100,3.6,7.2,184,N/A,0,-17.8,2.44,0,-1.1,19,7,203,13.3,-1.11
1-17-2011 22:00,-2.2,100,3.1,4.9,169,N/A,0,-17.8,2.44,0,-2.2,20,5,183,13.3,-2.22
1-17-2011 23:00,-1.7,100,4.5,6.3,172,N/A,0,-17.8,2.44,0,-1.7,21,6,177,13.2,-1.67
1-18-2011 0:00,-2.2,100,4,6.3,172,N/A,0,,2.44,0,-2.2,21,6,163,13.3,-2.22
1-18-2011 1:00,-2.2,100,4,7.2,176,N/A,0,-17.8,2.44,0,-2.2,21,7,158,13.3,-2.22
1-18-2011 2:00,-2.2,100,4,6.3,169,N/A,0,-17.8,2.44,0,-2.2,21,6,171,13.2,-2.22
1-18-2011 3:00,-2.2,100,3.1,5.4,175,N/A,0,-17.8,2.44,0,-2.8,21,5,169,13.2,-2.22
1-18-2011 4:00,-1.1,100,3.1,5.8,184,N/A,0,-17.8,2.44,0,-2.2,21,6,180,13.2,-1.11
1-18-2011 5:00,-0.6,100,3.6,5.8,192,N/A,0,-17.8,2.44,0,-1.7,23,6,196,13.2,-0.56
1-18-2011 6:00,-0.6,100,2.7,5.4,189,N/A,0,,2.44,0,-1.1,23,5,201,13.2,-0.56
1-18-2011 7:00,-0.6,100,2.2,4.5,192,N/A,0,,2.44,0,-0.6,22,4,208,13.2,-0.56
1-18-2011 8:00,-0.6,100,1.8,4,228,N/A,2,-17.8,2.44,0,-1.7,22,4,208,13.2,-0.56
1-18-2011 9:00,0,100,2.2,4.5,257,N/A,31,-17.8,2.44,0,-0.6,23,4,273,13.3,0
1-18-2011 10:00,2.8,91,2.2,4.9,263,N/A,145,-17.8,2.46,0.02,6.1,22,5,257,14.9,1.44
1-18-2011 11:00,6.7,70,1.8,4.5,262,N/A,309,-17.8,2.64,0.18,13.3,17,4,252,14.7,1.61
1-18-2011 12:00,6.7,78,2.7,5.4,291,N/A,340,,2.84,0.2,12.2,15,5,250,14.6,3.11
1-18-2011 13:00,5.6,71,2.7,4.9,309,N/A,305,-17.8,2.95,0.11,9.4,16,5,284,14.9,0.72
1-18-2011 14:00,5.6,69,2.2,4.9,286,N/A,237,-17.8,2.95,0,8.9,16,5,273,15,0.33
1-18-2011 15:00,6.7,64,2.2,4.9,302,N/A,296,-17.8,2.95,0,10.6,12,5,301,15,0.33
1-18-2011 16:00,4.4,71,1.8,4.9,298,N/A,132,-17.8,2.95,0,4.4,13,5,271,13.7,-0.33
1-18-2011 17:00,2.8,79,1.8,4,306,N/A,19,-17.8,2.95,0,1.7,13,4,290,13.4,-0.5
1-18-2011 18:00,1.7,84,1.8,4,305,N/A,1,,2.95,0,1.1,13,4,294,13.4,-0.72
1-18-2011 19:00,1.1,92,2.7,4.5,300,N/A,0,,2.95,0,0.6,14,4,306,13.4,-0.06
1-18-2011 20:00,0.6,100,2.7,4.9,259,N/A,0,-17.8,2.97,0.02,0.6,15,5,252,13.3,0.56
1-18-2011 21:00,1.1,100,2.7,5.4,260,N/A,0,-17.8,3,0.03,0.6,18,5,260,13.3,1.11
1-18-2011 22:00,1.1,100,3.1,5.8,284,N/A,0,-17.8,3.02,0.02,0.6,21,6,255,13.3,1.11
1-18-2011 23:00,0.6,100,3.1,5.8,304,N/A,0,-17.8,3.02,0,0.6,22,6,290,13.3,0.56
1-19-2011 0:00,0.6,100,3.1,7.2,290,N/A,0,,3.05,0.03,0,23,7,301,13.3,0.56
1-19-2011 1:00,0,100,2.2,6.7,284,N/A,0,,3.05,0,0,24,7,280,13.3,0
1-19-2011 2:00,0,100,2.2,6.7,303,N/A,0,-17.8,3.05,0,0,24,7,303,13.3,0
1-19-2011 3:00,-0.6,100,2.2,4,301,N/A,0,-17.8,3.05,0,0,24,4,302,13.3,-0.56
1-19-2011 4:00,-0.6,100,2.2,4.5,298,N/A,0,-17.8,3.05,0,-0.6,24,4,293,13.3,-0.56
1-19-2011 5:00,-0.6,100,2.2,4.5,311,N/A,0,-17.8,3.05,0,-0.6,24,4,302,13.3,-0.56
1-19-2011 6:00,-1.1,100,1.8,4,316,N/A,0,,3.05,0,-1.1,24,4,311,13.3,-1.11
1-19-2011 7:00,-1.1,100,1.8,4.5,313,N/A,0,,3.05,0,-1.1,24,4,274,13.3,-1.11
1-19-2011 8:00,-1.1,100,1.8,4,307,N/A,0,-17.8,3.05,0,-1.1,24,4,300,13.3,-1.11
1-19-2011 9:00,-1.1,100,1.8,4.5,312,N/A,6,-17.8,3.05,0,-1.1,24,4,321,13.3,-1.11
1-19-2011 10:00,-0.6,100,1.8,4.5,312,N/A,14,-17.8,3.05,0,-0.6,24,4,276,13.3,-0.56
1-19-2011 11:00,-0.6,100,1.8,4,314,N/A,21,-17.8,3.05,0,0,24,4,327,13.3,-0.56
